Transaction Number, Hmnsu, Description, Payment Mode, Operation Type, Date, Formated Logical, csn, confirmed, processDate, value, receivedValue, voucherValue, atm, station, line, operation
34000000000000001404, 10000528, Comum dinheiro,Dinheiro,sale,04/05/2023 18:26:39,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001405, 10000530, Comum dinheiro,Dinheiro,sale,04/05/2023 18:28:19,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001406, 10000531, Comum dinheiro,Dinheiro,sale,04/05/2023 18:28:39,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001407, 10000532, Comum dinheiro,Dinheiro,sale,04/05/2023 18:30:52,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001408, 10000533, Comum dinheiro,Dinheiro,sale,04/05/2023 18:31:45,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001409, 10000534, Comum dinheiro,Dinheiro,sale,04/05/2023 18:32:07,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001410, 10000535, Comum dinheiro,Dinheiro,sale,04/05/2023 18:33:05,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001411, 10000540, Comum dinheiro,Dinheiro,sale,04/05/2023 18:33:50,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001412, 10000541, Comum dinheiro,Dinheiro,sale,04/05/2023 18:34:06,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001413, 10000542, Comum dinheiro,Dinheiro,sale,04/05/2023 18:36:27,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001414, 10000543, Comum dinheiro,Dinheiro,sale,04/05/2023 18:36:47,null,null,true,04/05/2023 18:45:10,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001415, 10000544, Comum dinheiro,Dinheiro,sale,04/05/2023 18:44:03,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
10500000000000001416, undefined, QRCODE E2E TEST,Credito,sale,04/05/2023 19:25:52,null,3924535,true,04/05/2023 19:26:05,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001417, undefined, QRCODE E2E TEST,Credito,sale,04/05/2023 19:27:13,null,3924536,true,04/05/2023 19:27:18,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001418, undefined, QRCODE E2E TEST,Credito,sale,04/05/2023 19:42:40,null,3924537,false,Invalid Date,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001419, undefined, undefined,Credito,sale,04/05/2023 19:44:00,null,1107202365,false,Invalid Date,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001421, undefined, undefined,Credito,sale,04/05/2023 19:44:28,null,1107202365,false,Invalid Date,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001423, undefined, undefined,Credito,sale,04/05/2023 19:45:44,null,1107202365,false,Invalid Date,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001424, undefined, QRCODE E2E TEST,Credito,sale,04/05/2023 19:46:31,null,3924538,true,04/05/2023 19:46:36,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001425, undefined, undefined,Credito,sale,04/05/2023 19:47:09,null,1107202365,false,Invalid Date,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001426, undefined, QRCODE E2E TEST,Credito,sale,04/05/2023 19:50:41,null,3924539,true,04/05/2023 19:50:45,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001427, undefined, undefined,Credito,sale,04/05/2023 19:51:19,null,1107202365,false,Invalid Date,5,5,undefined,2 - 110,Miracatiba,null,null,
34000000000000001428, 10000554, Comum dinheiro,Dinheiro,sale,04/05/2023 19:56:58,null,null,true,04/05/2023 19:57:06,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001429, 10000555, Comum dinheiro,Dinheiro,sale,04/05/2023 19:57:45,null,null,true,04/05/2023 19:57:48,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001430, 10000556, Comum dinheiro,Debito,sale,04/05/2023 20:06:43,null,null,false,Invalid Date,32.45,32.45,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001431, 10000559, Comum dinheiro,Dinheiro,sale,04/05/2023 21:27:22,null,null,true,04/05/2023 21:27:48,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001432, 10000560, Comum dinheiro,Dinheiro,sale,04/05/2023 21:28:16,null,null,true,04/05/2023 21:28:24,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001433, 10000561, Comum dinheiro,Dinheiro,sale,04/05/2023 21:28:53,null,null,true,04/05/2023 21:28:59,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001434, 10000562, Comum dinheiro,Dinheiro,sale,04/05/2023 21:30:03,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001435, 10000569, Comum dinheiro,Dinheiro,sale,04/05/2023 21:37:42,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001436, 10000570, VC M Onibus,Debito,sale,04/05/2023 21:38:27,null,null,false,Invalid Date,427.6,427.6,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001437, 10000577, Comum dinheiro,Dinheiro,sale,04/05/2023 22:18:12,null,null,true,04/05/2023 22:18:23,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001438, 10000583, Comum dinheiro,Dinheiro,sale,04/05/2023 22:46:50,null,null,true,04/05/2023 22:47:01,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001439, 10000584, Comum dinheiro,Voucher,sale,04/05/2023 22:58:35,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001440, 10000585, Comum dinheiro,Voucher,sale,04/05/2023 22:59:10,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001441, 10000586, Comum dinheiro,Voucher,sale,04/05/2023 22:59:21,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001442, 10000587, Comum dinheiro,Voucher,sale,04/05/2023 22:59:46,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001443, 10000588, Comum dinheiro,Voucher,sale,04/05/2023 23:00:11,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001444, 10000589, Comum dinheiro,Voucher,sale,04/05/2023 23:01:39,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001445, 10000593, Comum dinheiro,Voucher,sale,05/05/2023 12:16:52,null,null,true,05/05/2023 12:17:04,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001446, 10000606, Comum dinheiro,Voucher,sale,05/05/2023 13:55:30,null,null,true,05/05/2023 13:55:41,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001447, 10000607, Comum dinheiro,Voucher,sale,05/05/2023 13:58:24,null,null,true,05/05/2023 13:58:28,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001448, 10000608, Comum dinheiro,Voucher,sale,05/05/2023 13:59:11,null,null,true,05/05/2023 13:59:14,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001449, 10000609, Comum dinheiro,Voucher,sale,05/05/2023 14:00:18,null,null,true,05/05/2023 14:00:22,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001450, 10000610, Comum dinheiro,Voucher,sale,05/05/2023 14:02:26,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001451, 10000611, Comum dinheiro,Voucher,sale,05/05/2023 14:02:54,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001452, 10000612, Comum dinheiro,Dinheiro,sale,05/05/2023 14:03:25,null,null,true,05/05/2023 14:03:31,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001453, 10000613, Comum dinheiro,Dinheiro,sale,05/05/2023 14:04:02,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001454, 10000614, Comum dinheiro,Voucher,sale,05/05/2023 14:05:12,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001455, 10000615, Comum dinheiro,Voucher,sale,05/05/2023 14:06:13,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001456, 10000616, Comum dinheiro,Voucher,sale,05/05/2023 14:10:46,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001457, 10000617, Comum dinheiro,Voucher,sale,05/05/2023 14:17:20,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001458, 10000618, Comum dinheiro,Voucher,sale,05/05/2023 14:19:56,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001459, 10000619, Comum dinheiro,Voucher,sale,05/05/2023 14:21:33,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001460, 10000620, Comum dinheiro,Dinheiro,sale,05/05/2023 14:26:07,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001461, 10000621, Comum dinheiro,Voucher,sale,05/05/2023 14:26:32,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001462, 10000622, Comum dinheiro,Dinheiro,sale,05/05/2023 14:27:58,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001463, 10000623, Comum dinheiro,Voucher,sale,05/05/2023 14:28:27,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
10500000000000001464, undefined, e2e test,Credito,sale,05/05/2023 14:36:26,null,3924543,true,05/05/2023 14:36:40,5,5,undefined,2 - 110,Miracatiba,null,null,
34000000000000001465, 10000624, Comum dinheiro,Dinheiro,sale,05/05/2023 14:52:03,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001466, 10000625, Comum dinheiro,Dinheiro,sale,05/05/2023 14:52:31,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001467, 10000626, Comum dinheiro,Dinheiro,sale,05/05/2023 15:01:02,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001468, 10000627, Comum dinheiro,Dinheiro,sale,05/05/2023 15:01:25,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001469, 10000628, Comum dinheiro,Dinheiro,sale,05/05/2023 15:05:47,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001470, 10000629, Comum dinheiro,Dinheiro,sale,05/05/2023 15:11:24,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001471, 10000630, Comum dinheiro,Dinheiro,sale,05/05/2023 15:16:47,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001472, 10000631, Comum dinheiro,Dinheiro,sale,05/05/2023 15:21:09,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001473, 10000632, Comum dinheiro,Voucher,sale,05/05/2023 15:21:16,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001474, 10000633, Comum dinheiro,Dinheiro,sale,05/05/2023 15:42:48,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001475, 10000634, Comum dinheiro,Dinheiro,sale,05/05/2023 15:43:08,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001476, 10000635, Comum dinheiro,Dinheiro,sale,05/05/2023 15:46:06,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001477, 10000636, Comum dinheiro,Dinheiro,sale,05/05/2023 15:48:33,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001478, 10000637, Comum dinheiro,Dinheiro,sale,05/05/2023 15:52:25,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001479, 10000639, Comum dinheiro,Dinheiro,sale,05/05/2023 15:57:08,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001480, 10000640, Comum dinheiro,Dinheiro,sale,05/05/2023 16:07:41,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001481, 10000641, Comum dinheiro,Dinheiro,sale,05/05/2023 16:19:34,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001482, 10000642, Comum dinheiro,Voucher,sale,05/05/2023 16:20:16,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001483, 10000643, Comum dinheiro,Voucher,sale,05/05/2023 16:21:04,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001484, 10000644, Comum dinheiro,Dinheiro,sale,05/05/2023 16:22:56,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001485, 10000645, Comum dinheiro,Dinheiro,sale,05/05/2023 16:49:16,null,null,true,05/05/2023 16:49:34,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001486, 10000646, Comum dinheiro,Dinheiro,sale,05/05/2023 16:53:53,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001487, 10000648, Comum dinheiro,Debito,sale,05/05/2023 16:56:13,null,null,false,Invalid Date,32.45,32.45,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001488, 10000649, Comum dinheiro,Dinheiro,sale,05/05/2023 16:56:38,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001489, 10000651, Comum dinheiro,Dinheiro,sale,05/05/2023 16:57:31,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001490, 10000652, Comum dinheiro,Dinheiro,sale,05/05/2023 17:16:40,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001491, 10000653, Comum dinheiro,Dinheiro,sale,05/05/2023 17:17:01,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001492, 10000655, Comum dinheiro,Dinheiro,sale,05/05/2023 17:31:40,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001493, 10000656, Comum dinheiro,Voucher,sale,05/05/2023 17:32:14,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001494, 10000657, Comum dinheiro,Debito,sale,05/05/2023 17:33:05,null,null,false,Invalid Date,191.41,191.41,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001495, 10000677, Comum dinheiro,Dinheiro,sale,05/05/2023 18:49:12,null,null,true,05/05/2023 18:49:35,5,5,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
10500000000000001496, undefined, QRCODE E2E TEST,Credito,sale,05/05/2023 18:50:10,null,3924544,true,05/05/2023 18:50:17,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001497, undefined, e2e test,Credito,sale,05/05/2023 18:50:33,null,3924545,true,05/05/2023 18:50:36,5,5,undefined,2 - 110,Miracatiba,null,null,
34000000000000001498, 10000678, Comum dinheiro,Voucher,sale,05/05/2023 18:52:35,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001499, 10000679, Comum dinheiro,Voucher,sale,05/05/2023 18:55:32,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001500, 10000680, Comum dinheiro,Voucher,sale,05/05/2023 18:56:16,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001501, 10000681, Comum dinheiro,Voucher,sale,05/05/2023 18:57:51,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001502, 10000682, Comum dinheiro,Voucher,sale,05/05/2023 18:58:14,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001503, 10000683, Comum dinheiro,Voucher,sale,05/05/2023 19:05:14,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001504, 10000684, Comum dinheiro,Voucher,sale,05/05/2023 19:06:17,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001505, 10000685, Comum dinheiro,Voucher,sale,05/05/2023 19:08:14,null,null,true,05/05/2023 19:08:20,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001506, 10000686, Comum dinheiro,Voucher,sale,05/05/2023 19:10:03,null,null,true,05/05/2023 19:10:08,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001507, 10000690, Comum dinheiro,Dinheiro,sale,05/05/2023 19:16:04,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
10500000000000001508, undefined, QRCODE E2E TEST,Credito,sale,05/05/2023 19:17:38,null,3924546,true,05/05/2023 19:17:59,5,5,undefined,2 - 110,Miracatiba,null,null,
10500000000000001509, undefined, QRCODE E2E TEST,Credito,sale,05/05/2023 19:19:16,null,3924547,true,05/05/2023 19:19:21,5,5,undefined,2 - 110,Miracatiba,null,null,
34000000000000001510, 10000695, Comum dinheiro,Voucher,sale,05/05/2023 19:53:29,null,null,true,05/05/2023 19:53:40,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001511, 10000699, Escolar dinh.,Debito,sale,05/05/2023 20:07:30,null,null,false,Invalid Date,1,1,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001512, 10000701, Comum dinheiro,Voucher,sale,05/05/2023 20:11:46,null,null,true,05/05/2023 20:11:57,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001513, 10000702, Comum dinheiro,Dinheiro,sale,05/05/2023 20:17:46,null,null,true,05/05/2023 20:18:15,5,5,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001514, 10000703, Comum dinheiro,Voucher,sale,05/05/2023 20:19:48,null,null,true,05/05/2023 20:19:57,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001515, 10000705, Comum dinheiro,Dinheiro,sale,05/05/2023 20:26:32,null,null,true,05/05/2023 20:27:08,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001516, 10000706, Comum dinheiro,Voucher,sale,05/05/2023 20:27:59,null,null,true,05/05/2023 20:28:19,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001517, 10000707, Comum dinheiro,Voucher,sale,05/05/2023 20:28:53,null,null,false,05/05/2023 20:29:12,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001518, 10000708, Comum dinheiro,Voucher,sale,05/05/2023 20:29:39,null,null,true,05/05/2023 20:29:43,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001519, 10000709, Comum dinheiro,Dinheiro,sale,05/05/2023 20:33:53,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001520, 10000711, Comum dinheiro,Dinheiro,sale,05/05/2023 20:38:36,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
34000000000000001521, 10000712, Comum dinheiro,Voucher,sale,05/05/2023 20:39:11,null,null,false,Invalid Date,2,2,undefined,4 - 1,AEROPORTO,automação item,AEROPORTO,
